X4	X6	X9	X1	X8	X7	X10	X5	X2	X3
-0.7572	-1.8365	1.8121	-0.1240	3.1731	-1.1415	0.6590	-0.0105	0.7261	-1.1803
-0.2120	-2.7300	0.1566	-0.4623	0.2381	0.3517	-3.7618	2.1443	-1.3435	-2.4652
1.0850	-1.7331	-2.5169	-0.7401	0.7979	-0.5048	-0.1889	0.6662	-1.2758	-2.2519
0.3133	6.1120	-0.7882	1.6974	-2.5695	-2.8424	-0.6248	-1.1531	1.0056	2.3795
-1.0502	0.8263	-0.2840	-0.4058	1.2729	-1.2710	1.5346	1.0143	2.0824	0.2631
-0.8580	-0.1884	1.3516	-1.0121	1.5147	0.5694	0.6431	-0.4937	0.3980	-0.4656
-0.3341	-0.7644	2.4382	1.9791	-1.3313	1.0319	-1.6043	-3.2037	2.4331	-0.1257
-0.6673	-2.8023	0.5868	-1.4495	0.9420	1.8910	-1.2551	0.4568	-0.5247	-1.3865
-1.0108	3.3440	-0.2852	-0.1700	-1.7604	-0.7374	-3.1840	-3.2462	-2.3779	2.7677
-0.9905	4.0320	-0.8579	2.1774	-2.5908	0.8098	-1.3670	0.5292	2.6597	0.5545
-2.3752	-3.3935	0.5561	-3.5813	-1.0010	-1.0986	0.4122	-1.6340	0.4736	-2.4694
2.1319	2.2006	0.7747	-0.9014	-2.8416	-0.8593	-2.8142	-2.4545	-1.2463	0.4556
0.5271	1.0221	-0.0765	2.4672	-0.3068	-2.4890	2.3590	-0.0304	-1.7922	0.3118
0.5990	-3.9417	1.8226	-0.1585	1.9950	-0.6525	-1.2233	-1.0612	-0.1530	-1.9576
1.4123	-2.9623	0.8791	0.3299	3.6499	-1.3931	3.8069	1.5539	-0.4825	0.7281
-2.1447	2.0368	0.1250	1.5798	-1.7275	-0.8943	-1.6349	-1.0509	0.0889	-1.4246
0.6650	-3.1366	0.8694	0.0633	1.3232	1.7224	-3.1292	0.1265	0.8497	-2.2229
0.6391	-2.1383	-2.8558	-1.1292	2.9519	-0.6344	4.9466	1.5122	0.3596	1.0887
1.6862	2.3381	-1.7128	0.6431	-1.3391	1.8053	-4.8783	1.1715	2.1743	-0.0954
0.5953	-0.7011	-0.4857	-0.2784	1.2371	0.9711	0.3741	0.3175	0.7650	-0.0624
-2.3757	2.9588	-0.8765	0.3689	-1.8479	-0.3981	-1.7199	-0.3749	-0.2945	0.4448
0.5602	0.5537	-1.3060	0.1683	-2.8857	1.4495	-3.3376	2.2133	-0.9447	-0.8292
0.1975	3.1322	0.8369	1.2937	-1.9243	-0.5907	-0.1748	-0.7264	-3.2323	0.4370
-3.0698	5.1173	2.8456	3.3258	-5.0012	-2.2569	-0.4345	-4.8058	0.0536	3.1635
1.8516	1.2563	-1.4753	1.4178	-0.7433	-1.2862	1.3477	1.4181	-1.1611	-0.2134
0.8537	-1.0411	-0.4360	0.9740	0.7189	-0.3334	2.7256	0.7100	0.3937	1.0369
1.4605	0.9474	-1.2212	-0.1275	-2.1837	0.6063	-0.8688	0.7226	0.9590	-0.7117
-3.3302	4.3516	0.7004	1.3259	-3.3500	1.3240	-2.9400	-1.6352	-0.7934	1.1235
0.3551	0.1834	0.8095	2.3675	-1.1668	0.3409	0.3668	-1.1727	0.6920	-0.9375
-1.4628	0.2017	-3.6435	-1.2358	-2.5461	0.3954	1.3054	1.6017	1.2344	-1.7510
0.8801	3.4491	-0.4641	0.1323	-1.5423	0.4941	-1.2390	1.7445	-0.9033	0.6092
1.3472	-0.0791	1.2099	1.9674	-1.7013	0.3837	-0.6574	0.3790	-1.6226	0.4883
-0.1936	4.9545	0.1752	2.5188	-3.6721	1.4228	-2.4014	-2.7155	-0.0796	1.8930
1.1508	3.1420	0.2752	0.4483	-2.2692	-0.8991	-0.6153	-0.4247	0.5601	1.9605
-1.2881	-0.2270	-0.6407	-0.9995	0.4383	1.4759	-1.0535	1.2303	0.4461	0.2774
-0.7630	1.4932	-0.9410	-2.8389	-0.7761	-0.3252	-3.3277	-0.5036	-1.1293	-0.4301
1.0801	1.9314	1.2159	1.8772	1.3204	-1.8578	-0.6055	0.3052	-0.9292	0.7242
0.3593	3.6165	-0.7283	0.6804	-0.3545	0.6966	0.3273	0.3071	2.5264	1.8590
-0.9493	1.4014	0.9490	1.7609	-1.4739	-2.8038	-1.4887	-0.3911	1.1975	-0.7450
2.4435	-1.2486	-0.1420	-0.9192	2.3815	3.2621	2.2758	0.7737	2.0395	0.4840
-0.3879	-1.1455	2.3757	-2.4711	0.4413	-2.7029	-0.5498	-2.1201	-2.3905	-0.5924
-0.0545	-3.8617	1.0602	0.6050	2.6779	2.7519	1.2529	-0.5960	2.1511	-1.9786
-0.1731	-2.1547	1.6752	-0.2301	2.2376	-1.3187	2.2313	-1.8292	0.6415	2.4012
-0.2480	2.7995	1.1432	3.4324	-2.4681	-1.1030	-4.3402	-1.4958	0.9624	1.0752
1.5499	0.8515	-2.0211	-0.7548	-0.1413	1.5255	-3.2974	1.3454	-0.2232	-0.8770
-0.9897	1.6973	1.3264	0.2688	-1.2231	-0.1094	-1.3100	-2.2146	1.5588	2.2027
0.8798	1.0870	-0.5516	0.2944	-2.9146	0.8287	-2.5005	1.7059	-1.4571	0.1613
0.8816	2.7019	-3.8850	-2.9818	2.0568	0.9236	5.3444	-0.6722	-0.0030	4.7167
2.9382	-3.6278	0.9780	-0.4664	2.9791	2.8796	-2.6428	2.7255	-2.1983	-1.6810
-1.7923	1.6816	-0.3475	-0.5417	-2.3363	3.1424	0.4791	-1.5569	5.6660	0.5292
-2.4122	0.8099	-0.2367	-0.5630	-1.1135	-0.8660	-0.2520	-0.5275	0.1859	-0.4407
1.6195	-5.0118	-4.1305	-1.5539	5.5520	-0.4422	4.8532	5.2060	-1.2601	-1.0413
0.7567	-4.0252	-1.8280	-1.1722	2.2151	1.4939	5.2222	3.4379	-1.7796	-0.4919
2.1600	-0.6998	-1.9317	-0.6259	0.0226	-1.2325	0.9237	2.1138	1.2453	-1.4105
0.6674	-1.4146	1.0965	1.3621	-2.0911	2.7178	-2.0664	1.3276	-0.7216	-1.2241
-2.6134	1.3910	0.5793	1.1878	-2.4370	1.3479	-3.4958	-0.9085	0.9892	0.0574
-1.5953	2.0199	-2.8756	-2.7441	1.1023	-0.0243	-0.9652	1.3373	1.0004	0.7794
0.6023	0.0222	2.1396	0.8063	-1.3908	0.6100	-0.5909	-2.8241	-1.9702	1.9321
0.7136	-2.1800	-0.0658	0.1529	1.7864	-1.1798	3.3156	1.3839	-1.0705	-0.2917
-0.9718	1.4421	-1.9919	-0.6981	0.6278	0.8256	4.2187	-0.9152	2.0425	2.6187
1.9786	3.5644	-0.8878	0.3313	-2.3221	2.4904	-0.0234	-0.1222	-1.0653	0.7195
2.1331	-1.6729	-1.0731	1.4123	1.9278	1.2786	-0.3340	0.7933	-1.5823	0.5411
-1.0414	2.0401	-0.5900	1.1375	-0.3723	-0.0227	-0.3285	-0.7710	1.7334	0.3765
-1.1133	-0.4186	0.5830	-0.7445	1.0446	0.8665	0.1535	-1.3259	0.9034	0.0797
-1.3423	1.6299	-3.5696	-0.7774	0.3260	2.2273	-0.2740	1.8379	0.2491	0.3674
1.1296	0.7381	-2.3724	1.0706	0.9171	-0.7621	4.0429	3.4061	1.9721	0.9087
-0.7847	0.1791	1.1855	-0.5626	-2.9394	0.7567	-7.8238	-1.1712	0.8839	-1.3445
-1.0565	-0.0504	0.5974	-1.2828	2.6899	-0.4670	3.8642	-0.7543	1.4231	1.5739
0.2355	-0.8588	2.3097	-1.0580	-1.0838	0.4057	-1.0108	-2.3715	0.0811	0.7112
1.4373	-1.2040	0.2182	-0.1806	0.8070	0.0290	2.7862	-0.9451	-0.5158	1.0757
-2.8768	-1.0758	2.2466	-0.3019	0.9435	-0.6983	1.6180	-1.4004	0.8024	-0.4417
0.2505	-4.7367	0.3536	-2.5733	5.2590	0.3205	2.4610	-0.9995	0.0125	-1.1688
-0.9674	-0.2171	-2.3804	-3.7379	1.0596	-3.1136	2.5458	0.3884	0.4135	-0.8522
0.6484	0.1040	-0.2866	-1.0670	3.2147	-0.5046	3.3706	-0.3513	0.4406	1.4926
-0.8740	-5.2768	1.7710	-2.8101	2.9469	0.9007	2.5237	-0.7866	0.6776	-0.1379
0.0025	0.9380	-0.2823	-0.2180	0.6482	0.1551	-0.4549	0.6092	1.4204	1.2467
-0.5130	-2.2095	-1.0917	-1.8759	2.7527	-1.8341	1.6272	-0.7006	-1.5394	-0.9417
-0.2469	-0.0276	2.9516	-0.8776	-1.3133	-3.6760	3.3063	-4.7116	-2.3083	2.5273
2.6221	6.3234	-2.6752	2.0111	-3.3181	1.8631	-2.3999	-0.2777	-2.4586	1.9923
0.3855	3.9933	-0.4452	2.0977	-1.1868	0.5601	-4.5006	0.1840	1.7011	0.7322
-0.2125	-1.7937	-0.3217	0.3992	4.3197	-0.2048	3.4914	1.7926	1.0305	0.8933
-0.9281	2.9236	-0.7054	1.6123	-4.5837	1.1199	-4.0038	-1.4514	0.2835	1.3343
-1.8197	3.0679	-0.2819	-0.8383	-2.3411	-0.0230	-2.2077	0.1366	0.2926	1.2028
-1.0292	-1.2941	-2.5481	-1.0156	3.4052	-0.7997	2.6398	1.2562	3.5103	1.4427
-0.2112	0.8616	-1.4768	5.2320	-0.0713	-0.0113	-1.1750	1.3666	0.3423	-1.6998
-1.2081	-2.8987	0.4824	-4.4549	2.0810	0.0619	3.7091	0.3255	-2.0157	-0.8149
-2.8047	-1.2950	-0.1186	-0.3163	0.7863	0.2866	0.1490	1.1607	2.7077	-1.8603
0.3880	1.7994	-0.7574	2.7698	-0.3167	2.1411	0.9697	3.7194	1.0890	-1.1711
-0.6725	-1.1247	1.2694	-0.8205	-1.6304	-1.7239	-3.9642	0.4263	2.2564	-1.7754
2.0230	-1.9058	-0.3867	-0.2555	2.7858	-2.0026	0.5925	1.5286	3.1929	-0.3685
-0.6285	-1.2014	-0.5646	-1.7060	-0.3460	-1.3985	1.6504	-0.6412	0.4928	0.9606
-0.2128	4.3170	-0.2444	0.0318	-2.5152	-1.0171	-0.7771	-0.6243	1.2973	3.1914
0.9116	6.6742	-1.9634	0.8419	-3.2647	-1.5855	0.6695	-0.9171	1.9304	3.7830
-0.1735	-1.3179	2.5230	-0.4613	2.0376	1.0996	-0.9467	-0.5648	-0.6244	-0.3940
1.2644	1.3547	-2.6615	0.1507	0.8943	1.6496	2.3055	1.8890	-1.8923	1.5761
1.4515	-1.9781	0.8931	0.1832	-0.8939	0.2603	2.0385	0.2755	1.7953	-0.0713
1.2302	1.8155	-1.0564	0.4656	2.1844	-0.1403	-0.0007	2.0768	1.0872	1.5078
-1.3726	-1.9304	2.6065	2.0779	1.7606	-3.6565	-3.2149	-0.1670	3.3439	-1.3817
0.3281	-3.4608	1.8125	0.1257	0.4262	1.3754	2.3981	-1.1077	-0.3162	-0.3229
1.6171	0.8455	-1.5427	2.3094	-0.4668	0.0295	-2.3372	0.7482	0.6705	-1.3369
0.5545	0.0499	-1.2854	-2.2496	1.7715	-0.8677	2.0249	1.1453	1.5040	0.0477
-1.7422	-2.2209	-0.4767	-1.0360	1.1173	-1.0523	-0.9859	0.7801	1.7310	-2.3081
-1.3202	2.6312	-3.5286	-0.8673	1.9800	-2.4146	3.6223	0.0445	0.7894	3.3147
0.1703	-1.7168	1.9010	0.7081	3.1481	2.1777	4.9147	-1.2215	1.0839	-1.4437
0.1711	1.0863	-2.8265	1.3702	1.1862	-0.6866	-0.3303	1.9965	0.3930	-1.1358
0.0774	4.4822	-2.2254	-1.2675	-3.0319	-0.1579	1.7492	-0.2017	-0.6058	2.4143
0.2293	1.3647	0.0237	1.0837	-1.2138	2.2113	-3.6743	1.7473	0.5006	-1.2765
0.4995	2.6685	-0.9131	2.3582	0.5846	2.3330	-1.3912	2.4395	-0.1423	-1.9077
1.1579	2.0982	-0.3901	0.4457	0.0009	3.2614	-3.5349	-0.8534	0.2589	-0.0411
-0.7820	2.5343	-2.7863	0.5851	-0.8512	1.8159	3.4207	1.8530	-0.9260	1.3068
0.5417	1.8396	0.3857	1.4304	0.0513	-1.1946	3.4562	-2.1647	0.5385	2.2749
0.6813	-4.5045	0.5204	-1.7844	0.6870	2.2386	-1.9245	0.5094	1.6121	-0.9052
-0.5278	-3.1920	2.2095	-0.6579	-0.0987	-2.4478	-1.9861	-0.0718	2.5713	-1.2377
1.5699	-1.7407	-0.1901	-1.1446	2.0096	1.4973	-0.1938	0.2611	2.8106	-1.1238
1.5317	-0.1570	-1.4283	-0.9930	2.0930	-2.1746	5.2164	0.6574	0.4502	-0.0067
-1.3033	3.8327	0.7740	-0.1278	-2.7096	-0.6203	-0.9313	-2.3167	-0.4955	2.2950
1.5429	3.3784	0.1450	1.8375	-0.2844	2.9989	3.3911	-1.2786	-0.2670	1.6237
2.3402	0.7930	2.2194	-2.4635	0.2019	-1.3336	-1.0369	-2.0753	0.2022	2.6567
-0.2123	2.2777	0.2218	0.4055	0.3033	-2.2731	1.5202	-1.6388	0.2835	2.7717
-0.1331	2.1287	0.2882	0.4475	-3.1327	-0.3217	-2.6816	0.0688	-0.3711	0.6928
2.9201	-1.1613	0.9840	-0.2228	-0.1581	-0.4420	-0.8517	0.1055	-2.5120	-1.2507
-0.1905	0.9132	-1.5361	1.2168	-1.0372	0.2005	3.0382	1.8971	0.5509	-1.6228
-0.7562	1.7797	-0.1377	-0.1735	2.1565	-0.3702	4.6774	-0.8939	-2.5552	2.7548
-0.0187	-0.7256	-0.6365	-2.6868	1.3251	2.5602	4.8931	-1.8502	-0.4945	1.9008
-0.4075	1.0249	-0.6427	2.2210	-0.1690	2.7047	-2.8283	-0.0805	1.0856	-1.3478
0.7374	1.1207	-1.9435	1.5830	-1.0641	-0.8942	0.2010	0.1748	1.2672	0.0186
1.8996	-0.7835	1.5402	-0.2075	1.4802	-1.3941	-0.1202	-0.4066	1.4653	1.6853
-0.0594	0.4514	1.0244	-0.2338	-2.2296	-1.7541	-3.7066	-0.9294	1.7567	-0.0797
-0.0333	-6.5790	-1.5692	-1.4762	1.6672	1.1919	-2.1634	3.7534	-0.9036	-4.4790
0.3283	0.9070	2.4052	2.1272	2.0936	-2.2868	1.6295	-0.2365	-0.4970	0.9754
-0.1823	1.6854	2.6981	-0.1127	-2.2528	-0.4920	-0.6169	-3.8476	0.6776	2.8150
-1.5667	0.6174	-0.6402	-1.2368	-3.6617	3.4179	-3.6291	0.6209	-0.0536	-2.7214
-0.1518	-2.5509	1.4642	-0.2062	1.6785	0.1756	-0.3992	1.0242	0.1272	-0.5842
0.7936	-3.8258	2.1042	-0.0267	2.0472	1.6512	1.5849	-0.0638	0.8876	-0.8670
-1.1065	0.7264	0.6189	2.0290	-0.8176	-1.8315	-1.2247	-0.0388	1.6214	-0.4681
-1.2730	-0.6372	2.0060	-1.3928	-3.1053	-1.8691	-2.7744	-2.1379	-1.5340	-1.6475
-0.6167	-0.1616	0.5068	1.2114	0.8795	0.8278	3.7414	-0.0941	2.0234	0.4959
1.1964	-1.9447	2.7625	1.9431	-0.1605	-1.6904	-4.0432	0.4309	-0.6937	-4.3702
1.0182	3.9183	-1.4206	2.9213	-3.3150	0.3636	-5.7536	-0.0406	-0.0367	-0.5946
0.7968	1.1579	-0.8261	0.9088	-0.2570	1.0135	-3.7140	-1.3661	-0.7856	0.4202
0.4164	-6.4500	-0.5776	-0.9273	4.0947	-0.9921	4.8810	2.4692	1.0532	-2.3264
0.2354	1.9015	-2.1009	1.8110	-1.2330	0.2871	-1.6770	0.8259	-1.3602	-0.0295
-0.2065	6.0874	-1.4230	-0.7329	-3.2495	-0.2061	-0.0536	-1.6046	0.8976	2.1490
-0.6436	2.4920	0.7421	2.3912	-1.5898	-0.5115	-0.2815	-2.2409	1.2686	1.5939
0.5262	4.8711	-4.1519	0.1292	0.4093	-2.8039	2.1786	1.2534	-0.6493	2.2048
-0.7144	-0.3033	-3.6673	-3.7963	-0.0035	1.0606	4.1242	0.7079	1.1986	1.1731
-2.8324	3.5179	0.4243	2.3369	-4.2889	1.7952	-3.9523	-1.6948	-1.6407	-0.1152
1.0643	3.5798	-0.8137	1.7549	-1.7536	1.9735	-0.2970	1.4445	-1.3058	0.7137
0.8381	3.1416	0.7431	-0.9316	-0.1831	-1.2397	0.2747	-2.5403	0.7465	3.4830
0.3720	-1.8184	-1.2227	-0.9420	2.6985	0.7879	2.9690	1.0231	0.0597	-0.5856
0.6401	0.8125	-1.6863	-0.1021	-2.4824	-0.3797	1.6813	1.7234	-1.4487	-1.0642
-1.1905	2.3023	-0.7399	0.9162	-1.5676	-1.9803	-5.7620	1.2364	0.0967	-0.5785
-0.0310	-0.4742	-0.5987	0.4580	0.1681	1.2112	1.1020	1.0791	-0.3996	-0.4011
-0.3954	-1.7931	1.7849	0.3564	-0.9413	-2.0422	1.5805	-0.3420	-0.1065	0.2822
-0.3374	2.0020	1.0988	2.1970	-1.8771	0.2809	-1.1023	-1.0301	0.0838	0.7793
-0.8934	0.7421	1.1303	-1.3883	2.4836	-2.2040	3.6426	-3.8156	3.8017	1.7476
2.7270	-4.1159	-0.7994	-1.1247	3.6617	0.2815	3.8305	2.9648	1.2182	-1.8095
1.0012	-2.1508	1.5640	1.2556	0.2351	3.2890	-0.2020	0.7760	2.0375	-1.2936
0.6058	1.9744	-3.3786	1.6839	-3.0691	0.8153	-2.7057	1.3841	-2.8927	-1.1159
-0.4767	4.1892	0.5820	1.1855	-2.1645	0.6052	-2.7783	-0.1885	-1.2734	1.6278
0.6059	-1.6761	0.3615	-0.2203	2.8678	3.6840	1.7454	-1.4976	2.4605	-0.7570
-0.8283	-0.5532	1.5255	-0.8620	-2.4994	-0.3657	-1.5270	-1.0230	-3.3970	-0.2411
-0.4230	2.3799	-1.4998	-0.4788	-1.3889	1.4927	1.2103	0.0990	-0.2906	1.4860
0.2734	-0.8785	0.4717	0.4630	-1.6880	1.1983	-0.6886	-0.3065	-2.4637	0.0288
0.4554	1.4318	-1.8374	-0.0500	0.3746	0.1250	2.8260	1.6511	-0.1490	1.2803
0.9627	0.7760	-2.9002	0.2564	1.4937	2.5711	3.3294	2.0043	-1.4015	-0.3181
-2.1132	-1.0543	3.0593	2.1678	-0.8482	2.2875	-4.0425	-2.5065	-2.0671	-1.2239
1.7951	1.2092	-3.3598	-0.2364	2.0770	0.4270	3.8329	1.7649	-0.4066	1.3547
-0.2754	-3.2017	-0.4338	0.2846	0.7645	1.0082	0.1490	3.1944	-0.2714	-3.3068
-0.1323	-1.6572	0.1331	-1.2413	3.1916	-1.1151	0.6589	1.1832	0.6528	-0.4202
1.0075	1.1460	-1.0292	2.5933	3.2533	0.8178	3.1550	3.1382	-0.4890	2.4188
0.7866	-1.9202	0.9343	-0.3818	0.3517	-0.4992	2.5567	0.5584	0.5442	0.5357
0.0170	-3.5119	1.6473	-1.6681	4.6693	-0.6922	2.5009	-0.6781	-0.3871	-0.3952
-0.9541	1.0059	0.5167	-1.4734	0.3421	-2.3432	-1.4704	-1.7952	2.1632	1.5531
-0.3929	1.5258	1.1665	2.5079	-1.6640	-0.4807	-2.7250	0.2480	-1.0444	-1.0719
-1.9541	-1.0664	-1.8375	0.0153	1.2201	0.1909	1.8457	2.3750	1.3073	-2.1934
1.0099	0.6520	-3.2811	-0.0792	1.4999	1.4652	3.0221	4.0530	0.3939	-0.4830
-0.2803	5.2061	-4.7420	0.6994	-1.8703	1.7978	-2.6223	2.5358	1.2318	-0.2364
0.6975	1.1540	0.9942	-2.0688	0.8948	0.0401	-0.1554	-5.0642	-0.1708	2.4436
-0.2961	4.1363	-0.8957	3.5755	-2.3231	1.9919	1.5275	-0.0601	-0.1968	3.0392
0.5122	0.2767	-1.1793	-1.7677	0.8814	-0.4172	0.8212	1.6289	1.8212	0.0300
2.2704	-0.5121	0.8720	-0.5927	2.9817	1.2428	5.1163	-0.7225	1.2100	3.2354
3.0505	-0.3147	-1.7163	0.7106	-1.3819	-2.7963	0.3577	0.8606	0.5602	-0.2876
0.7168	-1.3579	-3.4448	-0.2214	0.3002	-1.6681	4.2542	4.4601	-3.0638	-2.1339
1.0588	-1.9108	-4.1067	0.6244	3.0426	1.8351	3.1152	5.5598	-0.4477	-1.7126
-0.3918	-3.7050	0.9361	-0.8013	2.1168	0.8652	0.4283	0.4494	-2.1945	-2.9378
1.9311	-3.5869	-0.0750	-2.4662	2.9402	0.2039	2.7067	0.4471	-4.2156	0.4339
-2.0717	2.5616	-0.8079	-0.0558	-2.7306	-1.2798	-2.4659	-1.9040	1.4308	0.0296
-2.0467	-0.8291	1.7052	1.8146	-1.1237	0.6914	-4.7563	-0.3987	-0.8450	-1.3085
1.2920	2.1367	0.6707	-0.6414	-1.5946	-2.8183	0.4685	-4.3944	-0.5878	2.6380
1.2733	1.3104	-3.6053	0.0386	-0.2007	1.8942	4.4360	2.6961	-1.0536	1.1254
-2.1179	-0.2664	-0.6192	-1.4240	-1.3546	-1.9156	-2.8829	0.5449	-2.2228	-0.9025
