start,mis_link,silence,code_dev,file,mail_dev,thread,commit,churn,mis_link2,silence2,code_dev2,file2,mail_dev2,thread2,commit2,churn2,b_100433,b_100740,b_100742,b_102939,b_103864,b_104180,b_113207,b_114109,b_114576,b_114577,b_114619,b_120027,b_120884,b_122110,b_122333,b_130166,b_134353,b_136450,b_140076,b_140160,b_140195,b_140221,b_140224,b_142970,b_143470,b_143505,b_143506,b_143507,b_143508,b_143509,b_143510,b_143511,b_143513,b_143567,b_143568,b_143569,b_143570,b_143571,b_143572,b_148275,b_150204,b_150205,b_150206,b_150207,b_150208,b_150209,b_150285,b_150286,b_150287,b_150288,b_150289,b_150290,b_150291,b_151787,b_151788,b_151789,b_151790,b_151791,b_151793,b_151794,b_160701,b_160702,b_160705,b_160797,b_160798,b_160799,b_162105,b_162106,b_162107,b_162108,b_162109,b_162176,b_162178,b_162179,b_162180,b_162181,b_162182,b_166302,b_166303,b_166304,b_167053,b_173731,b_173733,b_180732,b_180734,b_180735,b_180737,b_180739,b_191547,b_191549,b_201967,b_62937,b_62940,b_63738,b_64339,b_80891,b_81672,b_93245,nv-start,nv-mis_link,nv-silence,nv-code_dev,nv-file,nv-mail_dev,nv-thread,nv-commit,nv-churn,nv-mis_link2,nv-silence2,nv-code_dev2,nv-file2,nv-mail_dev2,nv-thread2,nv-commit2,nv-churn2,nv-b_100433,nv-b_100740,nv-b_100742,nv-b_102939,nv-b_103864,nv-b_104180
1092942575,0.162006704458752,0.721879785534019,-0.834315468597164,-1.49331926673207,-0.997495758583229,-0.384689698988581,-2.00065415530136,-1.36061855874398,-0.740349013679014,-1.50776922133057,-1.56454576957411,-1.06939507245798,-1.3895518767209,-0.237279821697611,-1.22483982616647,-0.575195414769523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1046429567,-1.64497566229492,-1.80319370869728,-0.834315468597164,-0.421509735047614,-0.788659655003797,-1.1087649747816,-1.78061258133047,0.559396286390792,-0.0541633897656746,-1.00046619664186,-0.826228822754716,0.810566420163082,1.22537608561403,1.79597045515733,-0.0485559429290884,1.15723419834078,0,0,0,0,0,0
1100718575,-0.697269980086421,-1.41417942001811,-1.57292916967924,-1.0730345360011,-1.30868591428593,-0.206444044431212,-1.22806231685682,-0.582051985160664,1.04782939599913,0.445084785199808,0.989894838711393,1.28765128523515,0.427310023862192,0.294892932003108,0.44859675378366,0.874015839300414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1293379360,2.48694335775827,-0.777307542915259,1.4216571321623,-1.0730345360011,-1.25040791126974,-0.450940928122866,-0.317179344789121,-1.9641210675506,0.132641040040141,1.96896050956157,-0.826228822754716,-0.539751647694763,0.195573764150421,-0.357958439466216,-0.225795660317331,0.438951084786912,0,0,0,0,0,0
1108494575,1.1082924909497,0.454167941066797,1.0540722540717,1.2394356521263,0.455929985215743,0.325013831258193,0.43632706685222,0.860391361530629,1.19895414851124,-0.609738945584269,0.630150614583988,0.77518940402214,1.04472217779143,1.36823012240293,0.517578284733536,-0.17768413592459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1225277799,0.79437129945109,-0.691262270590666,0.200190935852441,-0.201549679765865,-0.117865292705364,-0.0613753173970594,-1.00429744833122,-0.843195589807192,-0.0541633897656746,-0.0480219770641999,0.630150614583988,-2.50634849800051,0.292949490228662,-0.715435780209688,-1.57040335273987,0.340176234396275,0,0,0,0,0,0
1116270575,1.27051903827373,-0.583301366613332,0.674694407110818,0.75140532443003,1.07075832425741,1.39547003116965,0.504627908956962,-0.189061982496356,0.434870487617796,-0.526661398910044,0.186893058487056,0.188519674249117,-0.0750062426746244,0.211070728591992,0.0565670570579646,0.201549679765865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1365246056,-1.64497566229492,-0.0282730004497401,-0.291007077809679,-1.26376242066313,1.69071593317391,-1.80319370869728,0.504627908956962,-0.210798455152551,0.132641040040141,0.193402325166786,0.989894838711393,-1.30337685557241,1.04472217779143,-0.516974162372092,-0.755225699759901,-0.575195414769523,0,0,0,0,0,0
1124046575,0.468596984649015,-0.503127189581454,0.200190935852441,0.173896340915459,-0.0450853887967487,0.240018391624882,0.0512259684002306,0.188519674249117,0.434870487617796,1.03853573885544,0.186893058487056,-0.457105413439078,-0.545869465306546,-0.816372501108492,-0.357109316090699,-0.199375854750915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,929789567,0.627265597932458,0.643679322947198,1.0540722540717,0.63593535797815,1.82164535026746,0.186622000712051,-1.22806231685682,-0.0472210521179572,0.74967216215667,0.193402325166786,1.33698640216695,-0.539751647694763,0.782971858886995,1.07851867205617,-0.746557739191547,1.19479844622513,0,0,0,0,0,0
1131822575,0.468596984649015,1.03633524324223,0.200190935852441,-0.465349997371869,-0.508835569873685,-0.770611166867598,-0.35824153395684,-0.210798455152551,0.58862073520246,-1.08127209445569,0.186893058487056,0.65341013291051,-1.19739350431391,-1.29344087652326,1.20103924527719,1.0776025542512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,914238056,0.627265597932458,0.560322022113688,1.4216571321623,-0.345528346307407,1.2286005537472,2.00757065215252,0.736224586147412,1.00771456144056,1.71540146050576,-0.312989769184951,0.630150614583988,0.0814251430257465,-0.0750062426746244,1.38889709516394,0.255935831372142,0.17768413592459,0,0,0,0,0,0
1139598575,0.627265597932458,-1.0398582858907,0.200190935852441,0.63593535797815,-1.13123745418233,-1.22056150087047,1.16723572116292,1.05586296377776,-0.0541633897656746,-1.12400795761864,-0.826228822754716,0.432541744461904,-0.421799434700458,-0.422958563155227,0.306575645191303,0.718484741760182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1124189567,-1.05050024028278,0.0504249258725847,0.200190935852441,0.4618130288679,0.500728228932529,-0.013068320210094,0.736224586147412,1.58828397307195,0.915829699359456,1.17227747632162,1.69071593317391,-1.79358197451598,0.137213407776159,2.17916580592881,0.132909930539485,1.9390075465992,0,0,0,0,0,0
914237567,-1.64497566229492,-1.80319370869728,0.200190935852441,1.76449908295923,-1.80319370869728,-1.80319370869728,1.36568474775004,2.30953190043931,-1.71330695899394,-1.90047510635052,-0.282970734471837,1.8603834140243,-1.90047510635052,-1.90047510635052,1.83045737878509,1.9390075465992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1194173799,-1.05050024028278,-1.42029204442106,-0.834315468597164,0.173896340915459,-0.997495758583229,-0.142057652394672,-0.852886103241323,-0.510641419169857,1.00814247094678,0.673047131852608,0.186893058487056,1.8603834140243,-1.47400401594804,-0.172273713790607,-0.698608206653806,-0.151486004622472,0,0,0,0,0,0
922013567,-1.64497566229492,-1.80319370869728,-0.291007077809679,1.94054408213729,-1.80319370869728,-1.80319370869728,1.90623361305306,1.79120298017274,-1.71330695899394,-1.90047510635052,0.186893058487056,0.706325760182545,-1.90047510635052,-1.90047510635052,0.898229715700025,0.51848479814322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1030877567,0.162006704458752,-0.962058265427892,-0.834315468597164,-0.994956174005947,-0.997495758583229,-0.413989012733981,2.42926991526187,1.16924910369289,-1.11255317094954,-0.380122082536542,-0.826228822754716,-0.113571520152166,-0.677003460078812,-1.90047510635052,-1.22483982616647,-1.61020622519715,0,0,0,0,0,0
929789567,-1.64497566229492,-1.80319370869728,0.200190935852441,0.688267114689322,-1.80319370869728,-1.80319370869728,0.882033601401446,0.504027494433423,-1.71330695899394,-1.90047510635052,0.989894838711393,0.810566420163082,-1.90047510635052,-1.90047510635052,0.223884363400446,0.571776564090447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1015325567,1.31105655359589,-0.620871763377651,-0.834315468597164,0.586741547475046,-0.28712530944809,-1.03941724884803,-2.20410140944582,-1.9641210675506,1.00814247094678,1.03853573885544,2.37090387641144,-1.06939507245798,0.702294352437872,-1.90047510635052,0.587994124596562,0.714420835135367,0,0,0,0,0,0
937565567,-1.64497566229492,-1.80319370869728,1.0540722540717,0.78759138786305,-1.80319370869728,-1.80319370869728,0.217337079005905,0.559396286390792,-1.71330695899394,-1.90047510635052,0.989894838711393,1.57631152398378,-1.90047510635052,-1.90047510635052,1.65634955838984,1.36886775682166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1147517567,0.162006704458752,-1.36188205714012,-0.834315468597164,0.109816069795487,-0.0450853887967487,1.67576156608999,1.45233488705008,-0.210798455152551,-1.71330695899394,0.258961362408065,-0.282970734471837,1.1336595505362,1.65922441733546,-1.24985596797003,1.02409777374103,-1.96251739376665,0,0,0,0,0,0
945341567,-1.64497566229492,-1.80319370869728,1.0540722540717,1.51627072372488,-1.80319370869728,-1.80319370869728,1.71226232647845,1.33759942621998,0.132641040040141,1.39283413368384,-0.826228822754716,0.0173358757482367,0.831001182817484,0.413989012733981,0.472736180071339,0.292949490228662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1279709799,-1.64497566229492,-0.503127189581454,0.200190935852441,-0.778014310744269,1.19479844622513,2.11322209529628,-2.45937654222161,0.164706967165987,0.58862073520246,-1.90047510635052,0.186893058487056,0.603724826067644,0.383832704345526,-0.715435780209688,-0.614183563454191,0.239196645572066,0,0,0,0,0,0
1015325567,0.162006704458752,1.38628349501711,-0.834315468597164,0.00346701997167671,0.857008435215068,0.445962296845014,0.460340880014619,0.280756822906577,0.501027952102924,1.96896050956157,0.186893058487056,0.866428199746859,2.15081719852286,1.79597045515733,0.750365175284704,1.27108453031658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1357469567,1.49936796021613,-0.294059901833875,-0.834315468597164,-1.15128465802411,-1.32181031250413,-1.80319370869728,-0.804064828399118,-0.510641419169857,-0.740349013679014,1.03853573885544,0.186893058487056,0.782262542789943,0.337081793013871,-0.04294991686684,2.0058331414307,0.730059700118483,0,0,0,0,0,0
1023101567,0.537004765311955,1.95614923147414,0.200190935852441,0.842453220275351,2.17432697686541,1.85639149109189,0.736224586147412,1.24326010133354,1.00814247094678,0.551084595992265,0.630150614583988,1.23725780824333,1.5193876154854,1.44595644078644,0.831001182817484,1.55626348784073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1310813567,-1.64497566229492,0.454167941066797,0.674694407110818,-0.994956174005947,1.11255317094954,-1.80319370869728,-1.57292916967924,0.37670121283388,-0.740349013679014,-0.526661398910044,-0.282970734471837,-0.539751647694763,1.26264152798642,0.551084595992265,0.25208830333848,-0.805146225526292,0,0,0,0,0,0
1030877567,1.06622132324096,0.560322022113688,0.674694407110818,1.19169422892858,1.54483262429284,1.48582919810037,0.816372501108492,1.4978510012082,0.74967216215667,2.51133994500432,0.989894838711393,0.924927937078541,1.65922441733546,1.6301119676434,0.750365175284704,-0.151486004622472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1147374575,-0.697269980086421,1.03633524324223,-0.834315468597164,-0.593641398979088,0.223884363400446,1.16924910369289,-0.0522940727820241,-0.833209760252302,-1.71330695899394,1.96896050956157,0.186893058487056,-1.49181501419409,-0.320534737093103,1.95142111672202,-0.109816069795487,-0.746557739191547,0,0,0,0,0,0
